,ANALYSER_NAME,ANALYSER_VERSION,ANALYSIS_DATE,FIELD_SID_ANIMAL_NAME,FIELD_SID_OWNER_LASTNAME,FIELD_SID_PATIENT_ID,FIELD_SID_PATIENT_LAST_NAME,FIELD_SID_SAMPLE_ID,FIELD_SID_SPECIES_ID,FLAGS_HISTOGRAM_SampleHistogram,MPV_HighLimit,MPV_LowLimit,MPV_Value,PLT_HighLimit,PLT_LowLimit,PLT_Value,PLT_THRESHOLDS_SampleThresholds,HCT_HighLimit,HCT_LowLimit,HCT_Value,HGB_HighLimit,HGB_LowLimit,HGB_Value,HGB_HISTOGRAM_SampleHistogram,MCH_HighLimit,MCH_LowLimit,MCH_Value,MCHC_HighLimit,MCHC_LowLimit,MCHC_Value,MCV_HighLimit,MCV_LowLimit,MCV_Value,RBC_HighLimit,RBC_LowLimit,RBC_Value,RDW_HighLimit,RDW_LowLimit,RDW_Value,TEMPERATURE,UNITS,EOS#_HighLimit,EOS#_LowLimit,EOS#_Value,EOS%_EOS,EOS%_HighLimit,EOS%_LowLimit,EOS%_Value,GRA#_HighLimit,GRA#_LowLimit,GRA#_Value,GRA%_HighLimit,GRA%_LowLimit,GRA%_Value,GRA%_HISTOGRAM_SampleHistogram,LYM#_HighLimit,LYM#_LowLimit,LYM#_Value,LYM%_HighLimit,LYM%_LowLimit,LYM%_Value,MON#_HighLimit,MON#_LowLimit,MON#_Value,MON%_HighLimit,MON%_LowLimit,MON%_Value,MON%_THRESHOLDS_SampleThresholds,WBC_HighLimit,WBC_LowLimit,WBC_Value,genetic_background,Genotype,Treatment,sex,date_of_birth,date_of_treatment,date_sacrificed,age_at_treatment,age_w,weeks_after_treat
109,MICROS60,V2.8 ,27-01-22 18:33,BLOOD,GUEZGUEZ,1199,,AUTOSID110,mouse,0;0;2;12;26;46;62;81;98;114;129;142;152;155;149;138;128;116;105;94;83;73;65;56;49;45;39;35;31;26;24;22;18;17;14;12;11;10;9;7;7;7;6;4;4;4;4;3;3;4;3;2;2;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;4;4;5;5;6;6;7;7;8;9;9;10;10;12;13;14;16;18;20;22;24;25;29;32;35;37;40;43;46;50;54;60;62;67;74;79;86;97;105;114;123;134;144;155;166;174;184;190;198;205;210;214;218;220;221;223;0;,7.3,4.6,5.3,600,140,965,72,52,36,50.8,18,11.1,15.9,0;0;0;0;0;0;0;0;0;0;2;5;8;17;30;63;103;148;200;223;222;206;179;152;150;124;116;105;86;72;60;45;28;24;16;16;13;11;11;11;11;11;8;8;6;7;5;5;5;3;3;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.4,42,21.6,31.4,69,44,49,12,5,10.36,25,21,15.9,20.07,Standard,0,0,0.03,1,0,0,0.5,6.8,1.2,1.1,99,0,12.3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;19;44;83;123;166;202;223;223;208;194;177;157;136;115;98;88;77;67;55;45;41;42;40;36;29;24;20;21;22;21;18;17;19;21;20;18;17;17;17;17;16;15;15;14;13;11;10;9;8;7;7;6;5;5;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,6.7,99,0,85.3,0.8,0.3,0.1,99,0,2.4,000;000;096;049;053,15,3,7.9,C57BL6,Cre-,TMX,m,2021-09-20T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.142857142857142,24.0,11.857142857142858
110,MICROS60,V2.8 ,27-01-22 18:35,BLOOD,GUEZGUEZ,1237,,AUTOSID111,mouse,0;0;2;11;23;39;53;68;84;97;109;121;129;130;125;117;108;99;88;79;72;65;57;50;45;41;35;32;29;26;21;18;16;13;11;10;9;7;6;5;5;4;4;4;4;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;3;4;5;5;5;6;6;7;7;7;9;9;10;11;12;13;14;15;18;20;21;23;25;28;32;35;39;42;45;49;54;59;64;69;75;81;90;101;113;122;132;144;155;167;179;191;198;204;209;215;217;219;223;223;0;,7.3,4.6,5.1,600,140,736,72,52,36,53.4,18,11.1,16.8,0;0;0;0;0;0;0;0;0;0;1;3;5;11;22;47;85;141;180;221;223;214;184;167;153;134;126;109;93;84;59;50;33;30;19;16;14;13;11;11;11;10;8;9;8;6;6;6;6;4;3;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.7,42,21.6,31.4,69,44,50,12,5,10.68,25,21,15.8,20.1,Standard,0,0,0.02,1,0,0,0.4,6.8,1.2,0.8,99,0,10.7,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;38;75;121;161;196;217;223;213;200;183;164;142;121;108;95;81;65;54;51;47;43;35;28;27;28;27;23;22;20;20;17;17;18;19;18;14;13;14;15;17;14;12;9;7;6;5;6;7;6;4;3;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,5.9,99,0,86.3,0.8,0.3,0.2,99,0,3.0,000;000;096;049;053,15,3,6.9,C57BL6,Cre+,vehicle,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
111,MICROS60,V2.8 ,27-01-22 18:36,BLOOD,GUEZGUEZ,1234,,AUTOSID112,mouse,0;0;2;16;35;54;74;94;113;131;145;158;168;166;158;148;135;122;110;99;89;79;71;62;54;47;43;38;33;28;25;21;17;15;13;11;9;8;7;7;6;6;6;5;4;4;4;3;3;3;3;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;2;3;2;2;2;2;2;3;4;3;3;3;4;5;6;7;8;8;10;12;13;15;16;18;19;21;24;27;29;32;34;37;42;48;55;60;66;70;78;82;92;102;111;119;129;140;153;166;179;197;205;210;215;219;222;223;221;220;216;0;,7.3,4.6,5.1,600,140,991,72,52,36,51.5,18,11.1,16.9,0;0;0;0;0;0;0;0;0;0;1;2;5;11;24;49;95;143;193;223;215;194;159;141;129;122;114;100;82;66;49;39;25;20;13;12;12;11;11;9;10;9;8;8;8;7;4;6;4;4;3;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,16.0,42,21.6,32.8,69,44,49,12,5,10.53,25,21,15.1,20.07,Standard,0,0,0.05,1,0,0,1.0,6.8,1.2,0.7,99,0,12.4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;6;17;44;83;125;168;203;223;221;210;195;178;152;134;117;105;88;77;67;62;54;49;43;41;36;35;30;27;24;24;22;24;24;25;22;20;19;19;20;22;20;17;16;14;12;11;8;4;4;4;3;3;3;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.2,99,0,84.6,0.8,0.3,0.1,99,0,3.0,000;000;096;049;053,15,3,5.0,C57BL6,Cre-,TMX,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
112,MICROS60,V2.8 ,27-01-22 18:38,BLOOD,GUEZGUEZ,1223,,AUTOSID113,mouse,0;0;4;17;41;68;92;118;140;161;181;197;207;209;197;178;162;145;131;116;102;91;80;67;59;52;46;40;34;29;24;20;17;15;13;12;10;9;8;6;6;6;5;5;5;4;4;4;4;4;4;3;3;3;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;3;4;4;4;4;4;5;5;6;6;6;7;8;8;10;10;10;10;11;13;15;15;19;21;23;26;30;32;37;40;45;49;53;60;67;73;80;89;97;107;118;127;137;146;157;167;177;190;201;207;210;216;220;222;222;223;223;218;0;,7.3,4.6,4.9,600,140,1352,72,52,36,48.5,18,11.1,15.4,0;0;0;0;0;0;0;0;0;0;1;3;6;15;31;68;112;174;207;223;197;172;144;138;125;116;107;88;66;53;38;27;18;16;11;12;9;12;10;9;8;8;8;7;5;5;3;4;2;2;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.1,42,21.6,31.8,69,44,47,12,5,10.22,25,21,15.6,20.04,Standard,0,0,0.03,1,0,0,0.9,6.8,1.2,0.5,99,0,10.9,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;9;27;59;96;134;171;205;223;219;195;175;153;142;118;102;92;92;76;57;41;37;39;37;35;31;27;25;23;25;23;17;19;19;21;21;21;21;19;17;15;15;13;9;5;7;7;7;5;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.2,99,0,86.2,0.8,0.3,0.1,99,0,2.9,000;000;096;049;053,15,3,3.8,C57BL6,Cre-,TMX,m,2021-10-06T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,9.857142857142858,21.714285714285715,11.857142857142858
113,MICROS60,V2.8 ,27-01-22 18:39,BLOOD,GUEZGUEZ,1224,,AUTOSID114,mouse,0;0;3;14;31;51;71;92;111;127;143;155;165;164;156;145;134;120;109;97;85;75;66;59;52;45;39;33;28;25;23;21;18;16;14;12;11;10;8;7;6;6;4;4;4;3;3;2;2;2;2;2;2;2;2;3;3;2;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;4;4;5;5;6;6;6;6;7;8;9;11;13;16;18;21;23;26;29;32;35;38;41;44;48;52;58;64;70;75;82;90;97;103;109;117;126;132;141;151;159;168;178;188;198;204;209;215;218;220;223;223;0;,7.3,4.6,5.1,600,140,1379,72,52,36,49.0,18,11.1,15.7,0;0;0;0;0;0;0;0;0;0;1;4;7;21;40;81;124;175;210;223;195;170;148;139;122;111;96;82;64;49;34;28;18;15;11;10;12;11;11;9;10;7;7;7;4;5;4;4;2;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.1,42,21.6,32.1,69,44,47,12,5,10.42,25,21,15.5,20.09,Standard,0,0,0.02,1,0,0,0.6,6.8,1.2,0.5,99,0,10.1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;25;53;97;143;181;205;223;219;210;178;161;142;131;116;98;89;75;64;50;46;46;41;32;21;16;17;21;23;19;17;16;17;21;19;19;16;16;16;16;12;12;10;8;8;7;7;7;5;3;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.7,99,0,87.6,0.8,0.3,0.0,99,0,2.3,000;000;096;049;053,15,3,4.2,C57BL6,Cre+,TMX,m,2021-10-06T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,9.857142857142858,21.714285714285715,11.857142857142858
114,MICROS60,V2.8 ,27-01-22 18:41,BLOOD,GUEZGUEZ,1233,,AUTOSID115,mouse,0;0;2;13;31;53;74;93;112;127;144;162;173;174;167;155;144;133;122;113;102;88;78;70;62;53;47;40;34;30;25;21;19;16;14;12;11;10;9;7;7;6;5;5;4;4;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;4;4;4;5;5;6;6;7;7;7;8;9;10;10;10;11;13;14;15;18;20;21;24;27;29;32;34;38;43;46;51;55;60;65;73;79;87;96;102;111;118;127;138;148;157;169;180;191;205;212;216;220;222;223;223;219;216;211;0;,7.3,4.6,5.1,600,140,1101,72,52,36,49.3,18,11.1,15.8,0;0;0;0;0;0;0;0;0;0;2;5;8;17;35;69;115;172;206;223;218;189;167;152;133;129;112;95;81;72;51;43;26;22;18;14;12;12;10;11;10;8;8;8;7;6;6;4;3;3;2;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.5,42,21.6,32.1,69,44,48,12,5,10.2,25,21,16.3,20.1,Standard,0,0,0.04,1,0,0,1.2,6.8,1.2,0.6,99,0,10.9,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;21;45;79;119;160;194;218;223;208;191;184;172;158;134;117;105;95;86;69;59;52;52;45;40;33;28;28;21;19;16;21;21;19;19;19;19;16;16;16;16;14;16;11;11;9;9;7;7;7;4;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,2.9,99,0,86.3,0.8,0.3,0.0,99,0,2.8,000;000;096;049;053,15,3,3.5,C57BL6,Cre+,TMX,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
115,MICROS60,V2.8 ,27-01-22 18:42,BLOOD,GUEZGUEZ,1198,,AUTOSID116,mouse,0;0;2;11;29;49;66;83;99;112;125;137;145;145;136;123;111;99;89;80;70;62;55;48;41;37;32;28;24;21;18;16;13;11;10;9;8;8;7;6;6;5;4;3;3;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;2;2;2;3;3;4;5;5;5;5;5;6;6;6;8;9;10;12;13;16;18;22;25;30;33;37;40;44;50;53;59;63;69;74;79;85;94;102;108;116;126;136;145;151;162;174;182;189;198;204;209;212;216;221;223;221;0;,7.3,4.6,5.0,600,140,1102,72,52,36,53.3,18,11.1,17.0,0;0;0;0;0;0;0;0;0;0;1;3;6;18;37;72;115;170;213;223;213;187;155;138;135;128;112;98;78;64;44;34;24;18;13;13;11;11;10;10;10;9;8;9;6;5;4;5;3;3;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.3,42,21.6,31.9,69,44,48,12,5,11.1,25,21,15.9,20.09,Standard,0,0,0.03,1,0,0,0.7,6.8,1.2,0.9,99,0,15.7,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;7;21;46;77;118;159;199;217;223;213;205;184;168;155;147;131;112;96;85;73;65;58;54;50;48;44;40;34;29;27;29;31;32;34;36;36;31;27;23;27;27;25;23;19;21;17;15;11;9;9;7;5;3;3;3;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.7,99,0,80.9,0.8,0.3,0.1,99,0,3.4,000;000;096;049;053,15,3,4.7,C57BL6,Cre+,TMX,m,2021-09-20T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.142857142857142,24.0,11.857142857142858
116,MICROS60,V2.8 ,16-02-22 18:37,BLOOD,GUEZGUEZ,1199,,AUTOSID117,mouse,0;0;2;12;30;48;70;90;110;127;141;156;167;170;161;151;138;125;113;100;89;78;69;60;54;48;41;35;29;27;24;22;19;16;14;12;11;10;9;7;6;5;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;2;2;2;2;2;2;3;4;3;4;4;4;5;5;6;8;7;7;8;10;11;13;13;15;15;16;19;22;23;26;29;32;37;41;44;48;53;58;64;71;77;85;91;101;112;123;133;145;156;165;179;191;200;207;211;216;220;221;223;223;221;0;,7.3,4.6,5.2,600,140,995,72,52,36,48.6,18,11.1,15.0,0;0;0;0;0;0;0;0;0;0;1;3;6;13;26;57;98;151;197;223;211;190;165;152;133;125;113;96;76;63;45;36;23;18;13;12;11;9;10;9;8;9;8;7;6;6;3;5;3;3;2;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.9,42,21.6,30.8,69,44,48,12,5,10.05,25,21,15.7,20.22,Standard,0,0,0.03,1,0,0,0.5,6.8,1.2,1.0,99,0,13.9,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11;27;55;93;136;175;204;218;223;215;199;174;151;128;109;96;86;80;66;60;49;46;43;42;40;34;31;28;23;22;21;20;18;17;18;18;18;17;15;14;14;16;18;20;18;15;12;12;11;12;11;11;10;10;9;9;5;4;2;2;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,5.8,99,0,83.1,0.8,0.3,0.2,99,0,3.0,000;000;096;049;053,15,3,7.0,C57BL6,Cre-,TMX,m,2021-09-20T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.142857142857142,24.0,11.857142857142858
117,MICROS60,V2.8 ,16-02-22 18:39,BLOOD,GUEZGUEZ,1233,,AUTOSID118,mouse,0;0;2;9;17;31;42;54;66;76;86;96;102;103;102;95;89;82;75;70;63;55;50;44;39;35;30;26;22;18;16;14;12;10;8;6;6;6;6;6;5;4;4;4;4;3;3;2;2;2;2;2;2;2;2;2;3;3;2;2;2;3;3;2;2;2;3;4;4;4;4;4;5;5;6;6;7;8;8;8;10;10;11;12;12;13;14;17;19;21;23;25;27;31;33;37;40;42;45;49;52;57;64;70;77;86;94;103;110;119;130;140;151;161;171;180;190;200;208;214;218;220;222;223;223;223;220;0;,7.3,4.6,5.3,600,140,934,72,52,36,52.8,18,11.1,16.2,0;0;0;0;0;0;0;0;0;0;2;6;10;24;41;87;138;189;214;223;190;175;152;132;127;109;97;86;67;53;40;27;21;16;13;11;10;11;10;11;9;8;8;7;6;4;4;4;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.4,42,21.6,30.7,69,44,47,12,5,11.24,25,21,16.2,20.21,Standard,0,0,0.04,1,0,0,1.5,6.8,1.2,0.5,99,0,10.9,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;23;49;88;129;158;190;205;223;214;202;196;178;167;143;129;111;96;88;76;64;58;52;49;44;38;32;29;29;26;26;23;17;17;14;14;14;11;11;11;8;14;14;20;14;11;8;8;8;11;11;8;8;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,2.5,99,0,85.9,0.8,0.3,0.0,99,0,3.2,000;000;096;049;053,15,3,3.0,C57BL6,Cre+,TMX,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
118,MICROS60,V2.8 ,16-02-22 18:40,BLOOD,GUEZGUEZ,1224,,AUTOSID119,mouse,0;0;3;13;27;42;58;72;86;99;109;119;125;122;113;105;95;85;75;66;59;52;45;40;36;30;27;22;20;18;15;13;12;10;9;8;7;6;6;5;4;4;4;3;3;3;3;3;3;3;3;3;3;2;2;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;4;4;4;4;4;4;5;6;7;7;7;8;8;9;11;12;13;14;16;18;21;22;24;27;30;34;37;41;44;48;53;60;66;71;77;84;92;100;109;118;126;138;148;159;172;183;194;201;209;214;219;220;223;223;221;219;0;,7.3,4.6,5.0,600,140,1126,72,52,36,53.2,18,11.1,16.6,0;0;0;0;0;0;0;0;0;0;2;5;8;18;41;83;139;202;222;223;188;163;135;125;121;120;100;78;62;46;32;22;16;14;12;13;12;12;10;10;10;9;8;7;5;5;4;2;3;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.5,42,21.6,31.1,69,44,47,12,5,11.4,25,21,15.3,20.13,Standard,0,0,0.02,1,0,0,0.6,6.8,1.2,0.5,99,0,10.3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;25;50;86;134;176;212;223;214;205;187;176;147;124;102;95;88;79;66;59;52;44;37;34;32;32;26;23;19;19;19;17;14;14;14;14;14;14;16;16;14;14;10;10;8;10;8;7;7;3;5;3;3;3;3;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.7,99,0,86.9,0.8,0.3,0.1,99,0,2.8,000;000;096;049;053,15,3,4.3,C57BL6,Cre+,TMX,m,2021-10-06T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,9.857142857142858,21.714285714285715,11.857142857142858
119,MICROS60,V2.8 ,16-02-22 18:42,BLOOD,GUEZGUEZ,1223,,AUTOSID120,mouse,0;0;1;9;21;34;49;64;78;90;104;113;122;125;122;116;110;100;91;84;74;68;61;51;45;39;33;29;26;22;20;18;14;13;11;10;9;8;6;6;5;4;3;3;3;3;3;2;2;2;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;3;3;3;3;3;4;4;6;6;8;8;8;11;12;14;16;16;18;18;19;21;23;24;28;31;34;39;42;47;52;59;66;74;79;85;94;100;108;118;127;134;144;153;164;176;185;193;201;207;213;218;220;223;223;0;,7.3,4.6,5.2,600,140,1196,72,52,36,51.4,18,11.1,16.1,0;0;0;0;0;0;0;0;0;0;2;4;9;16;37;75;126;184;220;223;197;164;140;127;124;112;92;79;62;44;31;22;16;14;12;12;11;11;11;10;9;8;6;7;6;5;4;3;3;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.7,42,21.6,31.4,69,44,47,12,5,10.97,25,21,15.2,20.09,Standard,0,0,0.02,1,0,0,0.7,6.8,1.2,0.5,99,0,10.8,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;29;58;99;146;178;206;219;223;208;181;159;133;114;103;91;74;61;52;48;39;35;29;26;26;24;26;20;18;14;14;16;16;16;14;16;16;16;14;14;13;13;11;11;11;13;9;9;7;7;5;3;3;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.4,99,0,86.5,0.8,0.3,0.1,99,0,2.7,000;000;096;049;053,15,3,4.0,C57BL6,Cre-,TMX,m,2021-10-06T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,9.857142857142858,21.714285714285715,11.857142857142858
